table_name,field_name,language,translation,record_id
stops,stop_name,ar,الينابيع - بوابة الدخول 4-1,531501
stops,stop_name,ar,المروج - بوابة الدخول 8-1,530501
stops,stop_name,ar,الينابيع - بوابة الدخول 5-1,529501
stops,stop_name,ar,منعطف تلال الامارات 1,697001
stops,stop_name,ar,أكاديمية دبـي الدولية 1,527501
stops,stop_name,ar,منعطف البحيرات 1,526501
stops,stop_name,ar,مدرسة ريجنت الدولية 1,525501
stops,stop_name,ar,محطة الروضة,214501
stops,stop_name,ar,الروضة ــ السدير,253501
stops,stop_name,ar,"البرشاء هايتس, بناية مشعل 2",969502
stops,stop_name,ar,"البرشاء هايتس, منك للشقق الفندقية 2",970502
stops,stop_name,ar,"البرشاء هايتس, فندق ريم 2",971502
stops,stop_name,ar,"البرشاء هايتس, بناية صالح بن لاحج 2",972502
stops,stop_name,ar,"البرشاء هايتس, مازون للشقق الفندقية 1",135101
stops,stop_name,ar,"البرشاء هايتس, بناية مشعل 1",969501
stops,stop_name,ar,محطة حافلات مترو مدينة دبي للانترنت جهة الجنوب,130101
stops,stop_name,ar,"البرشاء هايتس, بناية صالح بن لاحج 1",972501
stops,stop_name,ar,"البرشاء هايتس, فندق ريم 1",971501
stops,stop_name,ar,"البرشاء هايتس, منك للشقق الفندقية 1",970501
stops,stop_name,ar,مدرسة ريجنت الدولية 2,525502
stops,stop_name,ar,منعطف البحيرات 2,526502
stops,stop_name,ar,منعطف تلال الامارات 2,697002
stops,stop_name,ar,الينابيع - بوابة الدخول 5-2,529502
stops,stop_name,ar,المروج - بوابة الدخول 8-2,530502
stops,stop_name,ar,الينابيع - بوابة الدخول 4-2,531502
stops,stop_name,ar,المروج - بوابة الدخول 7-2,532502
stops,stop_name,ar,الينابيع - بوابة الدخول 3-2,533502
stops,stop_name,ar,المروج - مركز المدينة 1,534501
stops,stop_name,ar,محطة حافلات مول الإمارات 4,567504
stops,stop_name,ar,البرشاء أ 2,191502
stops,stop_name,ar,البرشاء - سوبرماركت اللولو 2,190502
stops,stop_name,ar,أكاديمية دبي الأمريكية 2,684002
stops,stop_name,ar,"مدينة دبي للاستوديوهات, مكتب العمليات 1",259501
stops,stop_name,ar,"مدينة دبي للاستوديوهات, مكتب العمليات 2",259502
stops,stop_name,ar,مودن مركز السلام,235101
stops,stop_name,ar,المدينة مستدامة المدخل الرئيسي,236501
stops,stop_name,ar,المرابع العربية 2 المدخل الرئيسي,239501
stops,stop_name,ar,أكاديمية دبي الأمريكية 1,684001
stops,stop_name,ar,البرشاء أ 1,191501
stops,stop_name,ar,مول الأمارات 1-2,188502
stops,stop_name,ar,مول الأمارات 2-2,189502
stops,stop_name,ar,"مول الإمارات, بناية صالح بن لاحج 2",934502
stops,stop_name,ar,محطة حافلات مول الإمارات 1,567501
stops,stop_name,ar,البرشاء - مركز راشد لذوي الإحتياجات الخاصة 2,192502
stops,stop_name,ar,شارع الشيخ زايد طريق الخدمة - فندق كورال بوتيك 1,194501
stops,stop_name,ar,البرشاء - منزل الحبتور 1,764501
stops,stop_name,ar,البرشاء 1 ب,759501
stops,stop_name,ar,البرشاء - صالون روتس 2,218502
stops,stop_name,ar,البرشاء - مدرسة دبي الوطنية 1,217501
stops,stop_name,ar,البرشاء د1,222501
stops,stop_name,ar,البرشاء إي1,223501
stops,stop_name,ar,مضمار جبل علي لسباق الخيل 1,224501
stops,stop_name,ar,الروضة ــ الأرتا 1,212501
stops,stop_name,ar,الروضة ــ الظفرة,213501
stops,stop_name,ar,مضمار جبل علي لسباق الخيل 2,224502
stops,stop_name,ar,البرشاء إي 2,223502
stops,stop_name,ar,البرشاء د2,222502
stops,stop_name,ar,البرشاء - مدرسة دبي الوطنية 2,217502
stops,stop_name,ar,البرشاء - صالون روتس,218501
stops,stop_name,ar,البرشاء - العيادة البيطرية 1,219501
stops,stop_name,ar,محطة حافلات مترو الطاقة جهة الجنوب,455101
stops,stop_name,ar,منتزه فستيفال بلازا 2,619002
stops,stop_name,ar,سكن فندق جبل علي 2,700002
stops,stop_name,ar,المنتزه مستشفى لايف لاين,323501
stops,stop_name,ar,الكنيسة المسيحية المتحدة في دبي,332101
stops,stop_name,ar,غورناك داربار معبد السيخ,336001
stops,stop_name,ar,سكن فندق جبل علي 1,700001
stops,stop_name,ar,منعطف الحدائق جبل علي 1,705001
stops,stop_name,ar,محطة حافلات ابن بطوطه 3,903503
stops,stop_name,ar,الحدائق جبل علي - 5,711001
stops,stop_name,ar,الحدائق جبل علي - 6,712001
stops,stop_name,ar,الحدائق جبل علي - 7,713001
stops,stop_name,ar,الحدائق جبل علي - 8,714001
stops,stop_name,ar,الحدائق جبل علي - 9,715001
stops,stop_name,ar,الحدائق جبل علي - 10,716001
stops,stop_name,ar,الحدائق جبل علي - 11,717001
stops,stop_name,ar,الحدائق جبل علي - 12,718001
stops,stop_name,ar,الحدائق جبل علي - 13,707001
stops,stop_name,ar,منتزه فستيفال بلازا 1,619001
stops,stop_name,ar,محطة حافلات مترو مركز دبي للسلع المتعددة جهة الجنوب,927501
stops,stop_name,ar,ابراج بحيرات الجميرا برج دبي الكبير,295101
stops,stop_name,ar,أبراج بحيرة الجميرا برج الفضة,247501
stops,stop_name,ar,ابراج بحيرات الجميرا برج نجمة دبي,297101
stops,stop_name,ar,ابراج بحيرات الجميرا برج دوم,298101
stops,stop_name,ar,"أبراج بحيرة الجميرا، مركز الأعمال",306001
stops,stop_name,ar,محطة حافلات مترو شوبا العقارية جهة الجنوب,245101
stops,stop_name,ar,"أبراج بحيرة الجميرا، برج جميرا باي أكس 1",246501
stops,stop_name,ar,ابراج بحيرات الجميرا الماس الأحمر,291101
stops,stop_name,ar,ابراج بحيرات الجميرا داماس,292101
stops,stop_name,ar,ابراج بحيرات الجميرا برج تيفاني,293101
stops,stop_name,ar,أبراج بحيرات الجميرا مصفاة الغرير,294101
stops,stop_name,ar,ابراج بحيرات الجميرا برج صبا 1,287101
stops,stop_name,ar,مطار آل مكتوم الدولي- القادمون,664101
stops,stop_name,ar,مكتب بريد جميرا 2,500002
stops,stop_name,ar,بنك الامارات الوصل 2,510002
stops,stop_name,ar,مركز تأهيل المعاقين 2,509002
stops,stop_name,ar,شارع السطوة 2,507002
stops,stop_name,ar,مسجد القادري 2,506002
stops,stop_name,ar,2 ميدان السطوة,504002
stops,stop_name,ar,محطة حافلات الغبيبة 6,385006
stops,stop_name,ar,1 ميدان السطوة,504001
stops,stop_name,ar,مسجد القادري 1,506001
stops,stop_name,ar,مدرسة بلال بن رباح,508001
stops,stop_name,ar,شارع السطوة 1,507001
stops,stop_name,ar,مركز تأهيل المعاقين 1,509001
stops,stop_name,ar,بنك الامارات الوصل 1,510001
stops,stop_name,ar,مدرسة تدريب الشرطة,498001
stops,stop_name,ar,مكتب بريد جميرا 1,500001
stops,stop_name,ar,"مطار ال مكتوم الدولي, المغادرون 1",478001
stops,stop_name,ar,محطة حافلات ابن بطوطة 4,903504
stops,stop_name,ar,موقف الموظفين 1,355801
stops,stop_name,ar,دبي باركس أند ريزوتس - موقف كبار الشخصيات ب1,355001
stops,stop_name,ar,موقف الموظفين 2,355301
stops,stop_name,ar,قرية ذا أوتليت,244701
stops,stop_name,ar,محطة حافلات دبي باركس آند ريزورتس,244501
stops,stop_name,ar,محطة حافلات مول الإمارات 2,567502
stops,stop_name,ar,الكرستال الكلاسيكي 2,657002
stops,stop_name,ar,"القوز, عيادة علم الأمراض الخدمية 2",133502
stops,stop_name,ar,"موتور سيتي, شقق أب تاون السكنية 1",505101
stops,stop_name,ar,"موتور سيتي, سبينيس 1",506101
stops,stop_name,ar,"موتور سيتي, دبي أوتودروم و مجمع الاستثمار 1",507101
stops,stop_name,ar,"موتور سيتي, استاد الاوتودروم 1",508101
stops,stop_name,ar,"المدينة الرياضية، ملعب الكريكيت البوابة الرئيسيه 1",600101
stops,stop_name,ar,"المدينة الرياضية ، برج أرينا",464001
stops,stop_name,ar,"المدينة الرياضية ، المبنى الأوروبي",464501
stops,stop_name,ar,"المدينة الرياضية ، جراند هوريزون 2",465001
stops,stop_name,ar,"المدينة الرياضية ، رويال ريزيدنس 1",466001
stops,stop_name,ar,"المدينة الرياضية ، برج الشامي",467501
stops,stop_name,ar,"المدينة الرياضية ، مكتب أي سي سي 1",120501
stops,stop_name,ar,"المدينة الرياضية، ملعب الكريكيت البوابة الرئيسيه 2",600102
stops,stop_name,ar,"موتور سيتي, استاد الاوتودروم 2",508102
stops,stop_name,ar,"موتور سيتي, دبي أوتودروم و مجمع الاستثمار 2",507102
stops,stop_name,ar,"موتور سيتي, سبينيس 2",506102
stops,stop_name,ar,"موتور سيتي, شقق أب تاون السكنية 2",505102
stops,stop_name,ar,"المدينة الرياضية, بوابة فيكتوري هايتس إيست 1",601101
stops,stop_name,ar,"المدينة الرياضية, إستاد دبي للكريكيت 1",602101
stops,stop_name,ar,"المدينة الرياضية, مكاتب مدينة دبي الرياضية 1",603101
stops,stop_name,ar,"المدينة الرياضية, جولف تاور 1",604101
stops,stop_name,ar,"المدينة الرياضية ، فيكتوري هايتس البوابة الغربية 1",605101
stops,stop_name,ar,"مدينة دبي للإنتاج، الهلال، برج 1",904501
stops,stop_name,ar,"مدينة دبي للإنتاج، معيصم سيتـي سنتر 1",113101
stops,stop_name,ar,"مدينة دبي للإنتاج، برج سنتروم 1",653101
stops,stop_name,ar,مبنى جناح النشر 2,436502
stops,stop_name,ar,قصر صباح 2,435502
stops,stop_name,ar,"مدينة دبي للإنتاج، مدخل 1",434501
stops,stop_name,ar,مدينة دبي للإنتاج  شارع أف 1,433501
stops,stop_name,ar,مدينة دبي للإنتاج شارع أيه 1,437501
stops,stop_name,ar,"مدينة دبي للإنتاج، مساكن 1",438501
stops,stop_name,ar,"مدينة دبي للإنتاج، مساكن 2",439501
stops,stop_name,ar,مدينة دبي للإنتاج,432501
stops,stop_name,ar,مدينة دبي للإنتاج شارع أف  2,433502
stops,stop_name,ar,"مدينة دبي للإنتاج، مدخل 2",434502
stops,stop_name,ar,قصر صباح 1,435501
stops,stop_name,ar,مبنى جناح النشر 1,436501
stops,stop_name,ar,"مدينة دبي للإنتاج، برج سنتروم 2",653102
stops,stop_name,ar,"مدينة دبي للإنتاج، معيصم سيتـي سنتر 2",113102
stops,stop_name,ar,"مدينة دبي للإنتاج، الهلال، برج 2",904502
stops,stop_name,ar,"المدينة الرياضية ، فيكتوري هايتس البوابة الغربية 2",605102
stops,stop_name,ar,"المدينة الرياضية, جولف تاور 2",604102
stops,stop_name,ar,"المدينة الرياضية, مكاتب مدينة دبي الرياضية 2",603102
stops,stop_name,ar,"المدينة الرياضية, إستاد دبي للكريكيت 2",602102
stops,stop_name,ar,"المدينة الرياضية, بوابة فيكتوري هايتس إيست 2",601102
stops,stop_name,ar,مركز دبي العالمي قرية الموظفين,404501
stops,stop_name,ar,محطة حافلات مترو دانوب جهة الجنوب,603501
stops,stop_name,ar,جبل علي وترفرنت محطة مجمع عمران,249501
stops,stop_name,ar,2 جبل علي وترفرنت محطة مجمع عمران,250101
stops,stop_name,ar,"جبل علي، وترفرنت مجمع عمران الجديد 2",250502
stops,stop_name,ar,جبل علي وترفرنت مجمع ترجان 2,255002
stops,stop_name,ar,"جبل علي الواجهة المائية، دوكاب 2",646102
stops,stop_name,ar,"جبل علي الواجهة المائية، دوكابHQ",646301
stops,stop_name,ar,محطة حافلات ابن بطوطه 5,903505
stops,stop_name,ar,"جبل علي الواجهة المائية، دوكاب 1",646101
stops,stop_name,ar,جبل علي وترفرنت مجمع ترجان 1,255001
stops,stop_name,ar,"جبل علي،وترفرنت مجمع عمران الجديد 1",250501
stops,stop_name,ar,جبل علي وترفرنت مدخل مجمع عمران,257501
stops,stop_name,ar,محطة حافلات جبل علي 1,773001
stops,stop_name,ar,مكاتب التأجير,531101
stops,stop_name,ar,شركة بارويل 2,743002
stops,stop_name,ar,مدخل مدينة دبي للاستوديوهات 1-1,200201
stops,stop_name,ar,"المرابع العربية, بوابة السهيل 1",379501
stops,stop_name,ar,"المرابع العربية, بوابة السهيل 2",380501
stops,stop_name,ar,"المرابع العربية, بوابة السهيل 3",381501
stops,stop_name,ar,"المرابع العربية, مركز المبيعات",382501
stops,stop_name,ar,"المرابع العربية, مدرسة جي إي إس إس",383501
stops,stop_name,ar,"المرابع العربية, بوابة السفينة 1",384501
stops,stop_name,ar,"المرابع العربية, بوابة ميرادور 1",385501
stops,stop_name,ar,"المرابع العربية, الريم 3",386501
stops,stop_name,ar,"المرابع العربية, الريم 2",233102
stops,stop_name,ar,"المرابع العربية, بوابة ميرادور 2",387501
stops,stop_name,ar,"المرابع العربية, بوابة تيرانوفا",388501
stops,stop_name,ar,"المرابع العربية, بوابة المهرة",389501
stops,stop_name,ar,"المرابع العربية, مركز الإسعاف",390501
stops,stop_name,ar,"المرابع العربية, حتان",391501
stops,stop_name,ar,"المرابع العربية, بوابة ميرادور لي كوليكشن 1",392501
stops,stop_name,ar,"المرابع العربية, بوابة ميرادور لي كوليكشن 2",392502
stops,stop_name,ar,حياة تاون هاوس 1,494501
stops,stop_name,ar,تاون سنتر ميرا,445501
stops,stop_name,ar,مجمع ميرا 5,448501
stops,stop_name,ar,واحة ميرا,463001
stops,stop_name,ar,مدخل مدينة دبي للاستوديوهات 1-2,200202
stops,stop_name,ar,شركة بستان للمعكرونة والنودلز 1,472101
stops,stop_name,ar,الشركة الملكية لهندسة التصنيع 1,474101
stops,stop_name,ar,شركة الصناعات المعدنية إي إم أي 1,471101
stops,stop_name,ar,"منطقة جبل علي الصناعية, كواليتي مكس",539101
stops,stop_name,ar,مساكن الاتحاد 1,530101
stops,stop_name,ar,محطة حافلات مترو مجمع دبي للأستثمار 2,546502
stops,stop_name,ar,المجمعات الخضراء - بوابة الدخول الغربية 1,502501
stops,stop_name,ar,المجمعات الخضراء - بوابة الدخول الشرقية 1,503501
stops,stop_name,ar,المجمعات الخضراء بوابة الدخول الرئيسية 1,504501
stops,stop_name,ar,المجمعات الخضراء - سوبرماركت شويترام 1,505501
stops,stop_name,ar,المجمعات الخضراء - مبنى أ - أ - 1,528101
stops,stop_name,ar,بحيرة دبي- مدرسة نبراس العالمية 1,506501
stops,stop_name,ar,بحيرة دبي- مجمع إيوان السكني 1,507501
stops,stop_name,ar,بحيرات دبي 1,278101
stops,stop_name,ar,باسي لتجارة المواد الغذائية 1,172101
stops,stop_name,ar,سكن عمال - الإمارات للمقاولات,319101
stops,stop_name,ar,سكن - بترون الامارات,318101
stops,stop_name,ar,قرية دونز 1,173101
stops,stop_name,ar,فستنر الدولية العالمية 1,174101
stops,stop_name,ar,لؤلؤة دبي لصناعات الجبس 1,175101
stops,stop_name,ar,مجمع دبي للاستثمار مبنى أي إم بي 1,516101
stops,stop_name,ar,محطة مجمع دبي للأستثمار سوبر ماركت المدينة,276101
stops,stop_name,ar,مجمع دبي للأستثمار 2 مسجد السلام,608101
stops,stop_name,ar,مجمع دبي للأستثمار 2 الدفاع المدني,609501
stops,stop_name,ar,كان باك للشرق الأوسط 1,169101
stops,stop_name,ar,مجمع دبي للأستثمار 1 تامكوم,611001
stops,stop_name,ar,مجمع دبي للاستثمار 1 مجمع سوشن للأعمال 1,612501
stops,stop_name,ar,مدرسة الشويفات الدولية 1,616001
stops,stop_name,ar,مجمع دبي للأستثمار 1 مصنع إيميكول 1,617501
stops,stop_name,ar,مجمع دبي للأستثمار منطقة جرين الغربية,618501
stops,stop_name,ar,المجمعات الخضراء - بوابة الدخول الغربية 2,502502
stops,stop_name,ar,محطة حافلات مترو مجمع دبي للأستثمار 1,546501
stops,stop_name,ar,مساكن الاتحاد 2,530102
stops,stop_name,ar,ريج للصناعات المعدنية 2,526102
stops,stop_name,ar,صن رايز لطلاء المعادن 2,527102
stops,stop_name,ar,"منطقة جبل علي الصناعية ، كلينول الشرق الأوسط 1",193101
stops,stop_name,ar,جبل علي الصناعية برج الأتصالات 1,279101
stops,stop_name,ar,جبل علي الصناعية بوليسترين الوطنية 1,192101
stops,stop_name,ar,الخدمات المتخصصة 1,191101
stops,stop_name,ar,"منطقة جبل علي الصناعية ، ستار سوبر للأسمنت 1",190101
stops,stop_name,ar,منطقة جبل علي الصناعية سينتكنيك 1,220501
stops,stop_name,ar,شركة الصناعات المعدنية إي إم أي 2,471102
stops,stop_name,ar,الشركة الملكية لهندسة التصنيع 2,474102
stops,stop_name,ar,شركة بستان للمعكرونة والنودلز 2,472102
stops,stop_name,ar,محطة حافلات مترو ديسكفري جاردنز 2,518102
stops,stop_name,ar,ديسكفري جاردنز 12-2,159102
stops,stop_name,ar,محطة حافلات مترو الفرجان 2,606501
stops,stop_name,ar,مدخل الفرجان,619501
stops,stop_name,ar,الفرجان سبينيس,623001
stops,stop_name,ar,مجمع الفرجان 1-1,624501
stops,stop_name,ar,مجمع الفرجان 2-1,627501
stops,stop_name,ar,الفرجان كي بي مارت 1,628501
stops,stop_name,ar,جسر الفرجان الأخضر 1,630101
stops,stop_name,ar,الفرجان - فندق مانور,630201
stops,stop_name,ar,مركز العناية المتقدمة للأورام,631101
stops,stop_name,ar,جسر الفرجان الأخضر 2,630102
stops,stop_name,ar,الفرجان كي بي مارت 2,628502
stops,stop_name,ar,مجمع الفرجان2-2,627502
stops,stop_name,ar,مجمع الفرجان 1-2,624502
stops,stop_name,ar,"داماك هيلز ، ذا فيلد",515501
stops,stop_name,ar,"داماك هيلز ، ريتشموند فيلا",561101
stops,stop_name,ar,"داماك هيلز ، روتشستر",561501
stops,stop_name,ar,"داماك هيلز ، الثالوث",562001
stops,stop_name,ar,"داماك هيلز ، مدرسة جبل علي",562101
stops,stop_name,ar,"داماك هيلز ، كارفور",560001
stops,stop_name,ar,"داماك هيلز ، جولف فيستا أ",560101
stops,stop_name,ar,"داماك هيلز ، جولف بروميناد أ 5",561001
stops,stop_name,ar,"داماك هيلز، بروكفيلد",562501
stops,stop_name,ar,"داماك هيلز ، وايتفيلد",563101
stops,stop_name,ar,"رمرام ، المدخل 1",550001
stops,stop_name,ar,"رمرام ، الثمام 3",550501
stops,stop_name,ar,"رمرام ، الثمام 13",553101
stops,stop_name,ar,"رمرام ، الثمام 14",553501
stops,stop_name,ar,"رمرام ، الثمام 41",554101
stops,stop_name,ar,"رمرام ، الثمام 57",555101
stops,stop_name,ar,"رمرام ، الرمث 5",556101
stops,stop_name,ar,"رمرام ، الرمث 21",557101
stops,stop_name,ar,"رمرام ، الرمث 37",558001
stops,stop_name,ar,"رمرام ، الرمث 53",558101
stops,stop_name,ar,"رمرام ، الرمث 65",559101
stops,stop_name,ar,"رمرام ، المدخل 2",550002
stops,stop_name,ar,محطة حافلات مترو مدينة دبي للأنترنت جهة الشمال,116101
stops,stop_name,ar,بي بي سي الأخبار العالمية,968501
stops,stop_name,ar,بلاديوم مدينة دبي الملاحية,571501
stops,stop_name,ar,قناة أم بي سي,873001
stops,stop_name,ar,جامعة ولونغونغ مدينة دبي للانترنت 2,251502
stops,stop_name,ar,مجمع دبي للأستثمار سكن موظفي ميجا ستار 2,178102
stops,stop_name,ar,سكن الموظفين الدولين ج أر دي 2,177102
stops,stop_name,ar,سكن موظفي كورو 2,176102
stops,stop_name,ar,لؤلؤة دبي لصناعات الجبس 2,175102
stops,stop_name,ar,مجمع دبي للاستثمار اولما 2,517102
stops,stop_name,ar,هدايات للستانلس ستيل 2,521102
stops,stop_name,ar,قرية دونز 2,173102
stops,stop_name,ar,باسي لتجارة المواد الغذائية 2,172102
stops,stop_name,ar,مدرسة جرين فيلد كمونيتي 2,170102
stops,stop_name,ar,كان باك للشرق الأوسط 2,169102
stops,stop_name,ar,مجمع دبي للأستثمار براكاش للتجارة 2,168102
stops,stop_name,ar,المجمعات الخضراء - بوابة الدخول الشرقية 2,503502
stops,stop_name,ar,مجمع دبي للأستثمار براكاش للتجارة 1,168101
stops,stop_name,ar,مدرسة جرين فيلد كمونيتي 1,170101
stops,stop_name,ar,هدايات للستانلس ستيل 1,521101
stops,stop_name,ar,مجمع دبي للاستثمار اولما 1,517101
stops,stop_name,ar,دبي ورلد سنترال المدخل الرئيسي,109101
stops,stop_name,ar,دبي ورلد سنترال 1,300201
stops,stop_name,ar,دبي ورلد سنترال 2,232102
stops,stop_name,ar,مدينة دبـي الصناعية المدخل 1-1,582501
stops,stop_name,ar,مدينة دبي الصناعية 1-1,417501
stops,stop_name,ar,مدينة دبي الصناعية 2-1,418501
stops,stop_name,ar,مدينة دبي الصناعية 3-1,419501
stops,stop_name,ar,مدينة دبي الصناعية 4-1,420501
stops,stop_name,ar,مدينة دبي الصناعية 5-1,583501
stops,stop_name,ar,مدينة دبـي الصناعية 1,584501
stops,stop_name,ar,مصنع سيجما 1,485101
stops,stop_name,ar,كانو للهندسة,487101
stops,stop_name,ar,مدينة دبي الصناعية قرى العمال 2,486101
stops,stop_name,ar,مدينة دبي الصناعية قرى العمال 3,519101
stops,stop_name,ar,مدينة دبي الصناعية قرى العمال 2-2,486102
stops,stop_name,ar,مصنع سيجما 2,485102
stops,stop_name,ar,مدينة دبـي الصناعية 2,584502
stops,stop_name,ar,مدينة دبي الصناعية 5-2,583502
stops,stop_name,ar,مدينة دبي الصناعية 4-2,420502
stops,stop_name,ar,مدينة دبي الصناعية 3-2,419502
stops,stop_name,ar,مدينة دبي الصناعية 2-2,418502
stops,stop_name,ar,مدينة دبي الصناعية 1-2,417502
stops,stop_name,ar,مدينة دبـي الصناعية المدخل 1-2,582502
stops,stop_name,ar,جبل علي الصناعية مركز دبي لتعليم قيادة السيارات,112101
stops,stop_name,ar,"منطقة جبل علي الصناعية ، ستار سوبر للأسمنت 2",190102
stops,stop_name,ar,الخدمات المتخصصة 2,191102
stops,stop_name,ar,وايد آدمز ريمكس 2,641102
stops,stop_name,ar,جبل علي الصناعية بوليسترين الوطنية 2,192102
stops,stop_name,ar,جبل علي الصناعية برج الأتصالات 2,279102
stops,stop_name,ar,"منطقة جبل علي الصناعية ، كلينول الشرق الأوسط 2",193102
stops,stop_name,ar,جبل علي الصناعية أيسوفوم 2,523102
stops,stop_name,ar,جبل علي الصناعية يني مكس 2,524102
stops,stop_name,ar,منطقة جبل علي الصناعية سينتكنيك 2,220502
stops,stop_name,ar,"منطقة جبل علي الصناعية، سكن موظفي فور سيزون",111101
stops,stop_name,ar,مجمع دبي للأستثمار 1 مصنع إيميكول 2,617502
stops,stop_name,ar,مدرسة الشويفات الدولية 2,616002
stops,stop_name,ar,مجمع دبي للاستثمار 1 مجمع سوشن للأعمال 2,612502
stops,stop_name,ar,صن رايز لطلاء المعادن1,527101
stops,stop_name,ar,ريج للصناعات المعدنية 1,526101
stops,stop_name,ar,محطة حافلات مول الإمارات 5,567505
stops,stop_name,ar,البرشا مجمع الوسير للفلل,352101
stops,stop_name,ar,حديقة دبي للعلوم مدرسة فورمارك 1,667101
stops,stop_name,ar,دبي مدرسة ديوايت 2,413102
stops,stop_name,ar,جي في سي حديقة سامر,321001
stops,stop_name,ar,جي في سي  مجمع ساندوفال لين 1,626101
stops,stop_name,ar,جي في سي مجمع شوبا النرجس 1,627101
stops,stop_name,ar,جي في سي برج الوزان 1,613101
stops,stop_name,ar,جي في سي مجمع ويستار فيستا 1,628101
stops,stop_name,ar,جي في سي برج برايم للأعمال 1,624101
stops,stop_name,ar,جي في سي  مجمع الإمارات حديقة 2 الورود  1,616101
stops,stop_name,ar,جي في سي فلل نخيل 12 ت 1,623101
stops,stop_name,ar,جي في سي قماش أ 1,625101
stops,stop_name,ar,جي في سي قصر جودي للشقق الفندقية 1,617101
stops,stop_name,ar,قرية الجميرا رؤية الماس 3,104501
stops,stop_name,ar,قرية الجميرا فلل ميرابيلا 6,106501
stops,stop_name,ar,قرية الجميرا فلل ميرابيلا 2,107501
stops,stop_name,ar,جي في سي مجمع غراند شاتو بناية أ 1,619101
stops,stop_name,ar,قرية الجميرا مجمع سكن ويستار لي,109501
stops,stop_name,ar,قرية الجميرا الدائرية ميدان هانوفر,111501
stops,stop_name,ar,قرية الجميرا الدائرية برج مانهاتن,113501
stops,stop_name,ar,قرية الجميرا اتلانتيس اس 4,615102
stops,stop_name,ar,قرية الجميرا اتلانتيس اس 1,615101
stops,stop_name,ar,قرية الجميرا مجمع توسكان,116501
stops,stop_name,ar,مجمع سكن نور,117101
stops,stop_name,ar,قرية الجميرا مجمع موسم الخريف,117501
stops,stop_name,ar,قرية الجميرا مجمع موسم الصيف,118101
stops,stop_name,ar,دبي مدرسة ديوايت 1,413101
stops,stop_name,ar,حديقة دبي للعلوم مدرسة فورمارك 2,667102
stops,stop_name,ar,تقاطع 4-2,658002
stops,stop_name,ar,الكترو للصناعات 2,668002
stops,stop_name,ar,مستودعات شركة جمبو للالكترونيات 2,667002
stops,stop_name,ar,سكن عمال القميش للمقاولات 1,626001
stops,stop_name,ar,سكن عمال شركة الاحمدية للمقاولات 2,625002
stops,stop_name,ar,شركة اسبيدويل للديكور 2,618002
stops,stop_name,ar,محطة حافلات القوز 8,179108
stops,stop_name,ar,مصنع قصر الملكة 1,631001
stops,stop_name,ar,كلداري للطباعة والنشر 1,167101
stops,stop_name,ar,الخليج تايمز 1,572001
stops,stop_name,ar,القوز شارع لطيفة بنت حمدان 1,311101
stops,stop_name,ar,قرية الواحة 1,624001
stops,stop_name,ar,"القوز, شركة آ س تي 1",101501
stops,stop_name,ar,سكن عمال شركة الاحمدية للمقاولات 1,625001
stops,stop_name,ar,سكن عمال القميش للمقاولات 2,626002
stops,stop_name,ar,محطة القوز الصناعية - 3,646001
stops,stop_name,ar,سكن موظفي شركة سفن آب 1,664001
stops,stop_name,ar,سكن عمال شركة الاسمنت الوطنية1,665001
stops,stop_name,ar,اطلس للخدمات البحرية1,666001
stops,stop_name,ar,مستودعات شركة جمبو للالكترونيات 1,667001
stops,stop_name,ar,الكترو للصناعات 1,668001
stops,stop_name,ar,تقاطع 4-1,658001
stops,stop_name,ar,محطة حافلات مترو ابو بكر الصديق 1,205101
stops,stop_name,ar,مفوضية كشافة دبي‏ 1,170001
stops,stop_name,ar,القصيص الصناعية 1,325001
stops,stop_name,ar,"محيصنة 4, المساكن الجديدة 1",633501
stops,stop_name,ar,مساكن طيران الامارات 1,332001
stops,stop_name,ar,محطة حافلات السطوة 12,503012
stops,stop_name,ar,القصيص الصناعية 2,325002
stops,stop_name,ar,مدرسة الخلفاء الراشدين للبنين 2,294002
stops,stop_name,ar,المخبز الجديد 2,207102
stops,stop_name,ar,مفوضية كشافة دبي‏ 2,170002
stops,stop_name,ar,محطة حافلات مترو ابو بكر الصديق 2,206101
stops,stop_name,ar,محطة ديرة سيتي سنتر 3,161503
stops,stop_name,ar,حديقة الوصل 1,493001
stops,stop_name,ar,"جميرا 1, شارع 5ب",159501
stops,stop_name,ar,محطة حافلات السطوة 7,503007
stops,stop_name,ar,البرشاء شارع 23 ديونز للشقق الفندقية 1,836501
stops,stop_name,ar,البرشا شارع 23 مركز نور للتدريب 1,765501
stops,stop_name,ar,البرشاء جنوب 1 مساكن محمد بن راشد أ 1,307001
stops,stop_name,ar,البرشاء جنوب 1 مساكن محمد بن راشد ب 1,308001
stops,stop_name,ar,"البرشاء جنوب، شارع 16-1",310001
stops,stop_name,ar,البرشاء جنوب 1 أسواق مول 1,310501
stops,stop_name,ar,البرشاء جنوب 1 مساكن الشيخ محمد بن راشد سي 1,318001
stops,stop_name,ar,حديقة دبي للعلوم فارمكس للأدوية,668101
stops,stop_name,ar,"حديقة دبي للعلوم، فيلا لاتينا 1",413001
stops,stop_name,ar,"حديقة دبي للعلوم، فيلا لاتينا 2",413202
stops,stop_name,ar,"سيتي سنتر 1، حديقة دبي للعلوم",415001
stops,stop_name,ar,"أرجان، مبنى شيراتون 1",418001
