name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,844,1125793442,,yes,,,,"POLYGON ((55.2619044 25.196834, 55.261947 25.196878, 55.2620157 25.1968235, 55.2619732 25.1967795, 55.2619044 25.196834))",POINT (55.261960066237684 25.196828751612802),,1
,845,1125793444,,yes,,,,"POLYGON ((55.2616708 25.1968989, 55.2616982 25.1969287, 55.2617249 25.1969086, 55.2616975 25.1968788, 55.2616708 25.1968989))",POINT (55.261697850000004 25.196903750000004),,1
,846,1125793447,,yes,,,,"POLYGON ((55.2617168 25.196581, 55.261743 25.196609, 55.2617494 25.196616, 55.261805 25.196574, 55.2617725 25.1965389, 55.2617168 25.196581))",POINT (55.26176093689964 25.196577452084913),,1
,847,1125793449,,yes,,,,"POLYGON ((55.2614037 25.1968148, 55.2614335 25.1968462, 55.2615427 25.1967615, 55.2615653 25.1967449, 55.2615355 25.196713, 55.2614037 25.1968148))",POINT (55.261484387802334 25.1967796096937),,1
,848,1125793451,,yes,,,,"POLYGON ((55.2613631 25.1963656, 55.2614661 25.1962878, 55.2614812 25.1962763, 55.2614214 25.1962115, 55.2613033 25.1963008, 55.2613631 25.1963656))",POINT (55.26139226665757 25.196288557982918),,1
,849,1125793453,,yes,,,,"POLYGON ((55.2614443 25.1965111, 55.2615531 25.1964286, 55.2615662 25.1964187, 55.2615106 25.1963587, 55.2614017 25.1964396, 55.2613884 25.1964507, 55.2614443 25.1965111))",POINT (55.261477076483885 25.19643474820417),,1
,850,1125793454,,yes,,,,"POLYGON ((55.2614319 25.1965208, 55.2614885 25.1965818, 55.2616098 25.1964897, 55.2615531 25.1964286, 55.2614443 25.1965111, 55.2614319 25.1965208))",POINT (55.261520785395184 25.196505188666457),,1
,851,1125793456,,yes,,,,"POLYGON ((55.2612419 25.1966801, 55.2612976 25.1967407, 55.2614093 25.1966565, 55.2613536 25.196596, 55.2613381 25.1966076, 55.2612419 25.1966801))",POINT (55.26132558825824 25.196668320475236),,1
,852,1125793460,,yes,,,,"POLYGON ((55.2604507 25.1966363, 55.2604783 25.1966655, 55.2605188 25.1966348, 55.2605381 25.19662, 55.2605115 25.1965917, 55.2604507 25.1966363))",POINT (55.260494497840206 25.196628511180137),,1
,853,1125793462,,yes,,,,"POLYGON ((55.2604213 25.1967044, 55.2604434 25.1967267, 55.2604678 25.1967081, 55.2604453 25.196685, 55.2604213 25.1967044))",POINT (55.2604444891457 25.196705989100483),,1
,854,1125793464,,yes,,,,"POLYGON ((55.2605898 25.1966501, 55.2606033 25.1966645, 55.2606213 25.1966829, 55.2606583 25.1966537, 55.2606414 25.1966365, 55.2606273 25.1966214, 55.2605898 25.1966501))",POINT (55.26062402185165 25.196652141514193),,1
,855,1125802281,,yes,,,,"POLYGON ((55.2581799 25.194707, 55.2582048 25.1947301, 55.2582897 25.194655, 55.2582648 25.194632, 55.2581799 25.194707))",POINT (55.25823478564965 25.194681040129495),,1
,856,1125802284,,yes,,,,"POLYGON ((55.2629112 25.1966625, 55.263082 25.1968426, 55.2635543 25.1964758, 55.2633836 25.1962957, 55.2629112 25.1966625))",POINT (55.26323276348971 25.196569155760848),,1
,857,1125802288,,yes,,,,"POLYGON ((55.260044 25.1939004, 55.260034 25.1939488, 55.260189 25.1939751, 55.260199 25.1939267, 55.260044 25.1939004))",POINT (55.26011649999999 25.193937750000003),,1
,858,1125802290,,yes,,,,"POLYGON ((55.2589347 25.1937661, 55.2590787 25.193914, 55.2592171 25.1938036, 55.2590731 25.1936557, 55.2589347 25.1937661))",POINT (55.259075900000006 25.193784850000004),,1
,859,1125802293,,yes,,,,"POLYGON ((55.2595821 25.1949916, 55.2596237 25.1950377, 55.2596735 25.195002, 55.2596319 25.1949545, 55.2595821 25.1949916))",POINT (55.259627822741756 25.19499633592102),,1
,860,1125802295,,yes,,,,"POLYGON ((55.2592298 25.1948817, 55.2593874 25.1950567, 55.259506 25.1949692, 55.2593485 25.1947943, 55.2592298 25.1948817))",POINT (55.259367918437896 25.19492547861447),,1
,861,1125802300,,yes,,,,"POLYGON ((55.2578111 25.1949118, 55.2578653 25.1949696, 55.2579065 25.1949379, 55.2578523 25.1948801, 55.2578111 25.1949118))",POINT (55.2578588 25.19492485),,1
,862,1125802302,,yes,,,,"POLYGON ((55.2579652 25.194922, 55.2579902 25.1949469, 55.2580166 25.1949251, 55.2579916 25.1949003, 55.2579652 25.194922))",POINT (55.25799089950018 25.194923583303186),,1
,863,1125802304,,yes,,,,"POLYGON ((55.2578594 25.1950138, 55.2579165 25.1950764, 55.2579602 25.1950438, 55.2579031 25.1949811, 55.2578594 25.1950138))",POINT (55.25790979755418 25.195028765938744),,1
,864,1125815159,,yes,,,,"POLYGON ((55.2862841 25.1842199, 55.2862945 25.1842323, 55.2863212 25.1842139, 55.2863108 25.1842016, 55.2862841 25.1842199))",POINT (55.28630264031972 25.18421693489888),,1
,865,1125815162,,yes,,,,"POLYGON ((55.2866951 25.1847286, 55.2867659 25.1848115, 55.2867996 25.184788, 55.2867288 25.184705, 55.2866951 25.1847286))",POINT (55.28674734276055 25.184758262551604),,1
,866,1125815164,,yes,,,,"POLYGON ((55.2877142 25.1865189, 55.2877396 25.186543, 55.2877657 25.1865205, 55.2877403 25.1864964, 55.2877142 25.1865189))",POINT (55.287739949999995 25.18651969999999),,1
,867,1125819761,,yes,,,,"POLYGON ((55.262898 25.197824, 55.2629121 25.1978407, 55.262947 25.1978165, 55.2629329 25.1977999, 55.262898 25.197824))",POINT (55.262922490784156 25.197820284743923),,1
,868,1125819762,,yes,,,,"POLYGON ((55.2625278 25.1977703, 55.2625735 25.1978192, 55.2627212 25.1977063, 55.262702 25.1976857, 55.2627183 25.1976732, 55.262708 25.1976621, 55.2627274 25.1976472, 55.2627113 25.19763, 55.2625278 25.1977703))",POINT (55.26263224625471 25.19773021656085),,1
,869,1125819776,,yes,,,,"POLYGON ((55.2622172 25.1978692, 55.2622498 25.1979056, 55.2622726 25.197889, 55.26224 25.1978525, 55.2622172 25.1978692))",POINT (55.26224489670682 25.19787906548968),,1
,870,1125819778,,yes,,,,"POLYGON ((55.2626432 25.1981127, 55.262683 25.1981529, 55.2627599 25.1980904, 55.2627201 25.1980503, 55.2626432 25.1981127))",POINT (55.26270154352603 25.198101584570438),,1
,871,1126452479,,yes,,,,"POLYGON ((55.2662317 25.2050707, 55.2663957 25.2050966, 55.2664264 25.2049379, 55.2662623 25.204912, 55.2662317 25.2050707))",POINT (55.26632902783064 25.205004292385333),,1
,872,1126452480,,yes,,,,"POLYGON ((55.2661546 25.204895, 55.2662623 25.204912, 55.2664264 25.2049379, 55.266485 25.2046342, 55.2662133 25.2045912, 55.2661546 25.204895))",POINT (55.266319815152215 25.204764581208035),,1
,873,1126481069,,,fountain,,,"POLYGON ((55.2793793 25.1946977, 55.2793547 25.1946905, 55.2793338 25.1946767, 55.279318 25.1946561, 55.2793107 25.194632, 55.2793128 25.194607, 55.2793241 25.1945841, 55.2793432 25.1945659, 55.2793679 25.1945547, 55.2793954 25.1945516, 55.2794225 25.194557, 55.2794459 25.1945704, 55.2794621 25.1945886, 55.2794712 25.1946105, 55.2794722 25.1946339, 55.279465 25.1946564, 55.2794503 25.1946757, 55.2794297 25.1946899, 55.2794052 25.1946974, 55.2793793 25.1946977))",POINT (55.27939160215987 25.19462503656111),,1
,874,1126616571,,yes,,,,"POLYGON ((55.2640881 25.202557, 55.2641359 25.2025297, 55.2640849 25.2024569, 55.2640372 25.2024842, 55.2640881 25.202557))",POINT (55.26408653358263 25.202506957798136),,1
,875,1126636435,,yes,,,,"POLYGON ((55.2845999 25.1886916, 55.2846215 25.1886907, 55.2846185 25.1886293, 55.2845968 25.1886302, 55.2845999 25.1886916))",POINT (55.284609173706556 25.188660426420206),,1
,876,1126662873,,yes,,,,"POLYGON ((55.2852906 25.1958329, 55.2853347 25.1958291, 55.2853786 25.1958349, 55.2854197 25.1958501, 55.2854555 25.1958737, 55.2854841 25.1959044, 55.2855037 25.1959404, 55.2855133 25.1959796, 55.2855122 25.1960197, 55.2855005 25.1960584, 55.2854789 25.1960935, 55.2854487 25.1961229, 55.2854115 25.1961448, 55.2853697 25.1961581, 55.2853255 25.196162, 55.2852816 25.1961561, 55.2852406 25.196141, 55.2852047 25.1961173, 55.2851761 25.1960866, 55.2851565 25.1960506, 55.2851469 25.1960114, 55.2851481 25.1959713, 55.2851597 25.1959326, 55.2851813 25.1958975, 55.2852116 25.1958682, 55.2852487 25.1958462, 55.2852906 25.1958329))",POINT (55.28533011330248 25.195995520805486),,1
,877,1126665554,,yes,,,,"POLYGON ((55.279652 25.1900764, 55.2796773 25.1901066, 55.2797636 25.1900476, 55.2797383 25.1900173, 55.279652 25.1900764))",POINT (55.27970781382128 25.19006196309989),,1
,878,1126665556,,yes,,,,"POLYGON ((55.2795921 25.1903075, 55.2796308 25.1903517, 55.2797476 25.1902677, 55.2797088 25.1902235, 55.2796616 25.1902575, 55.2796394 25.1902322, 55.2796037 25.1902578, 55.2796259 25.1902831, 55.2795921 25.1903075))",POINT (55.27966429216839 25.190283140993667),,1
,879,1126665558,,yes,,,,"POLYGON ((55.2812096 25.1915378, 55.2812646 25.19159, 55.281324 25.1915387, 55.281269 25.1914866, 55.2812096 25.1915378))",POINT (55.28126679929101 25.191538283327755),,1
,880,1126676541,,yes,,,,"POLYGON ((55.283471 25.1897873, 55.2836609 25.1897732, 55.2836458 25.1896084, 55.283456 25.1896226, 55.283471 25.1897873))",POINT (55.28355843584509 25.18969788076267),,1
,881,1126676544,,yes,,,,"POLYGON ((55.2832557 25.1894206, 55.2832868 25.1894187, 55.2832783 25.1893029, 55.2832472 25.1893048, 55.2832557 25.1894206))",POINT (55.283267 25.189361749999996),,1
,882,1126676546,,yes,,,,"POLYGON ((55.2833318 25.1895486, 55.2835891 25.1895312, 55.2835862 25.189497, 55.2835188 25.1895015, 55.2835154 25.1894598, 55.2833858 25.1894686, 55.2833894 25.189513, 55.2833292 25.1895171, 55.2833318 25.1895486))",POINT (55.28345759747705 25.189508373611567),,1
,883,1126676549,,yes,,,,"POLYGON ((55.281907 25.1889628, 55.2820894 25.1888513, 55.2823216 25.1891626, 55.2821392 25.189274, 55.281907 25.1889628))",POINT (55.282114297918234 25.189062665663446),,1
,884,1126676550,,yes,,,,"POLYGON ((55.2816648 25.1886537, 55.2818907 25.1889581, 55.2820814 25.1888422, 55.2818554 25.1885378, 55.2816648 25.1886537))",POINT (55.281873083991734 25.188747957839105),,1
,885,1126676552,,yes,,,,"POLYGON ((55.2818886 25.188305, 55.2820696 25.1881952, 55.2823208 25.1885342, 55.2823476 25.188518, 55.2823976 25.1885854, 55.2821899 25.1887115, 55.2818886 25.188305))",POINT (55.282135215805155 25.188455886910464),,1
,886,1126686244,,yes,,,,"POLYGON ((55.2769336 25.1927236, 55.2768638 25.1926727, 55.2767751 25.1926079, 55.2768903 25.1924786, 55.2769772 25.192542, 55.2770488 25.1925944, 55.2770166 25.1926305, 55.2769336 25.1927236))",POINT (55.276911951055766 25.192601110745443),,1
,887,1126911643,,yes,,,,"POLYGON ((55.2807 25.1783668, 55.2807281 25.1783262, 55.2807078 25.1783146, 55.2806796 25.1783553, 55.2807 25.1783668))",POINT (55.28070386776095 25.178340726010106),,1
,888,1126911645,,yes,,,,"POLYGON ((55.2807442 25.1783889, 55.2807737 25.1783455, 55.2807561 25.1783357, 55.2807266 25.1783792, 55.2807442 25.1783889))",POINT (55.28075015443842 25.17836231349098),,1
,889,1126911647,,yes,,,,"POLYGON ((55.2806313 25.1783984, 55.2806104 25.1784285, 55.2806788 25.1784674, 55.2806997 25.1784373, 55.2806313 25.1783984))",POINT (55.28065505 25.1784329),,1
,890,1126911650,,yes,,,,"POLYGON ((55.284152 25.1767702, 55.2841753 25.1767582, 55.2840754 25.1765986, 55.284052 25.1766106, 55.284152 25.1767702))",POINT (55.28411364754023 25.176684357152777),,1
,891,1127453260,,yes,,,,"POLYGON ((55.2866571 25.1824866, 55.2867242 25.1824915, 55.2867267 25.1824626, 55.2866597 25.1824578, 55.2866571 25.1824866))",POINT (55.2866919425096 25.182474630169104),,1
,892,1127488206,,yes,,,,"POLYGON ((55.2810399 25.1868429, 55.2810654 25.1868301, 55.2810454 25.1867974, 55.2810199 25.1868102, 55.2810399 25.1868429))",POINT (55.28104265 25.186820150000003),,1
,893,1127488208,,yes,,,,"POLYGON ((55.2823151 25.1873334, 55.2823862 25.1873038, 55.282327 25.1871874, 55.2822559 25.187217, 55.2823151 25.1873334))",POINT (55.28232105 25.1872604),,1
,894,1127488213,,yes,,,,"POLYGON ((55.281966 25.1872786, 55.2820478 25.1872343, 55.2820249 25.1871997, 55.2819431 25.187244, 55.281966 25.1872786))",POINT (55.28199545 25.18723915),,1
,895,1127488215,,yes,,,,"POLYGON ((55.2822348 25.1875291, 55.2823296 25.1874767, 55.2823044 25.1874393, 55.2822096 25.1874918, 55.2822348 25.1875291))",POINT (55.28226961431356 25.187484214865545),,1
,896,1127488217,,yes,,,,"POLYGON ((55.282525 25.1876193, 55.2825503 25.1876088, 55.2825098 25.1875293, 55.2824846 25.1875398, 55.282525 25.1876193))",POINT (55.282517436926945 25.187574321277907),,1
,897,1127488219,,yes,,,,"POLYGON ((55.2821098 25.1876957, 55.2820878 25.1876602, 55.2820639 25.1876724, 55.2820859 25.1877079, 55.2821098 25.1876957))",POINT (55.28208684999999 25.187684049999998),,1
,898,1127488220,,yes,,,,"POLYGON ((55.2821665 25.1877164, 55.2822798 25.1876569, 55.2822597 25.1876257, 55.2821464 25.1876851, 55.2821665 25.1877164))",POINT (55.28221307812146 25.18767103795833),,1
,899,1127488223,,yes,,,,"POLYGON ((55.2826446 25.1882522, 55.2826781 25.1882441, 55.2826668 25.1882056, 55.2826332 25.1882137, 55.2826446 25.1882522))",POINT (55.2826556707314 25.18822889146773),,1
,900,1127488226,,yes,,,,"POLYGON ((55.2875785 25.1872573, 55.287606 25.1872203, 55.2875575 25.1871909, 55.28753 25.1872279, 55.2875785 25.1872573))",POINT (55.28756799999999 25.187224099999998),,1
,901,1127488228,,yes,,,,"POLYGON ((55.2874088 25.1872786, 55.287434 25.1872828, 55.2874447 25.18723, 55.2874196 25.1872258, 55.2874088 25.1872786))",POINT (55.28742677091408 25.187254316812695),,1
,902,1127488230,,yes,,,,"POLYGON ((55.2870194 25.1868831, 55.2870539 25.186884, 55.2870552 25.1868453, 55.2870207 25.1868444, 55.2870194 25.1868831))",POINT (55.2870373 25.1868642),,1
,903,1127652050,,yes,,,,"POLYGON ((55.2818057 25.1878562, 55.2818432 25.1878314, 55.2818029 25.1877815, 55.2817654 25.1878064, 55.2818057 25.1878562))",POINT (55.28180429936766 25.18781886646347),,1
,904,1127652052,,yes,,,,"POLYGON ((55.2833506 25.1900188, 55.2833781 25.1900043, 55.2833606 25.1899771, 55.2833331 25.1899917, 55.2833506 25.1900188))",POINT (55.28335560374533 25.18999796771536),,1
,905,1127652054,,yes,,,,"POLYGON ((55.2834373 25.1899842, 55.2834011 25.1900047, 55.2834391 25.1900598, 55.2834753 25.1900393, 55.2834373 25.1899842))",POINT (55.283438200000006 25.190022000000003),,1
,906,1127662114,,yes,,,,"POLYGON ((55.2673432 25.1963319, 55.2673734 25.1963726, 55.2674643 25.1963174, 55.2674341 25.1962767, 55.2673432 25.1963319))",POINT (55.26740374999999 25.196324649999998),,1
,907,1127664503,,yes,,,,"POLYGON ((55.2675084 25.1930948, 55.2675851 25.1931826, 55.2676934 25.1931051, 55.2676167 25.1930173, 55.2675084 25.1930948))",POINT (55.2676009 25.193099949999997),,1
,908,1127699388,,yes,,,,"POLYGON ((55.2691376 25.203863, 55.2690659 25.2038994, 55.2692596 25.2041858, 55.269329 25.2041471, 55.2691376 25.203863))",POINT (55.269197846497576 25.20402366816465),,1
,909,1127702776,,yes,,,,"POLYGON ((55.2767195 25.1841424, 55.2767618 25.1841296, 55.2767504 25.1840988, 55.2767081 25.1841117, 55.2767195 25.1841424))",POINT (55.27673495955474 25.18412061985158),,1
,910,1127702778,,yes,,,,"POLYGON ((55.2766119 25.183983, 55.2767218 25.1839235, 55.2767028 25.1838947, 55.2765928 25.1839542, 55.2766119 25.183983))",POINT (55.27665731125851 25.183938855253462),,1
,911,1127704105,,yes,,,,"POLYGON ((55.2759437 25.1886645, 55.2759907 25.18869, 55.2760162 25.1886514, 55.2759693 25.1886259, 55.2759437 25.1886645))",POINT (55.27597996761486 25.18865795284017),,1
,912,1127706275,,yes,,,,"POLYGON ((55.281851 25.1816122, 55.2818318 25.181644, 55.2818578 25.1816568, 55.2818769 25.1816249, 55.281851 25.1816122))",POINT (55.281854370064536 25.18163448895271),,1
,913,1127835437,,yes,,,,"POLYGON ((55.2764981 25.1916532, 55.2765024 25.1916645, 55.2765024 25.1916765, 55.2764981 25.1916878, 55.2764899 25.1916972, 55.2764788 25.1917037, 55.276466 25.1917066, 55.2764528 25.1917056, 55.2764408 25.1917007, 55.2764311 25.1916926, 55.2764249 25.1916821, 55.2764228 25.1916704, 55.276425 25.1916587, 55.2764313 25.1916482, 55.2764409 25.1916402, 55.2764529 25.1916354, 55.2764661 25.1916344, 55.2764789 25.1916373, 55.27649 25.1916438, 55.2764981 25.1916532))",POINT (55.27646287187194 25.19167049151009),,1
,914,1127835439,,yes,,,,"POLYGON ((55.2769429 25.1921124, 55.2769472 25.1921237, 55.2769472 25.1921357, 55.2769428 25.192147, 55.2769347 25.1921564, 55.2769236 25.1921629, 55.2769108 25.1921658, 55.2768976 25.1921648, 55.2768855 25.1921599, 55.2768759 25.1921518, 55.2768697 25.1921413, 55.2768676 25.1921296, 55.2768698 25.1921179, 55.276876 25.1921074, 55.2768856 25.1920994, 55.2768976 25.1920946, 55.2769108 25.1920936, 55.2769236 25.1920965, 55.2769347 25.192103, 55.2769429 25.1921124))",POINT (55.276907643151965 25.192129689749045),,1
,915,1131529612,,yes,,,,"POLYGON ((55.269324 25.1774905, 55.2693716 25.1774893, 55.2693705 25.1774519, 55.2693229 25.1774531, 55.269324 25.1774905))",POINT (55.26934724999999 25.1774712),,1
,916,1131529617,,yes,,,,"POLYGON ((55.2626002 25.1779262, 55.2626353 25.1779713, 55.2627366 25.1779066, 55.2627014 25.1778615, 55.2626002 25.1779262))",POINT (55.26266838491161 25.177916397378294),,1
,917,1131529619,,yes,,,,"POLYGON ((55.2615349 25.1796976, 55.2615564 25.1797304, 55.2615936 25.1797104, 55.2615721 25.1796776, 55.2615349 25.1796976))",POINT (55.261564250000006 25.179704000000005),,1
,918,1131529621,,yes,,,,"POLYGON ((55.262247 25.1776799, 55.2623758 25.1778449, 55.2625827 25.1777127, 55.262454 25.1775477, 55.262247 25.1776799))",POINT (55.262414867084395 25.177696298412382),,1
,919,1131529623,,yes,,,,"POLYGON ((55.2627392 25.1778237, 55.2628268 25.1779368, 55.2629321 25.1778701, 55.2628445 25.1777569, 55.2627392 25.1778237))",POINT (55.2628356516019 25.17784686705199),,1
,920,1131529625,,yes,,,,"POLYGON ((55.262266 25.1780406, 55.2623524 25.1781537, 55.2625589 25.1780245, 55.2624725 25.1779113, 55.262266 25.1780406))",POINT (55.26241245848889 25.178032516200048),,1
,921,1131529627,,yes,,,,"POLYGON ((55.2653618 25.1777859, 55.2653907 25.1778228, 55.265431 25.1777969, 55.2654021 25.17776, 55.2653618 25.1777859))",POINT (55.26539640000001 25.177791400000004),,1
,922,1131556245,,yes,,,,"POLYGON ((55.266448 25.2016115, 55.2664784 25.2015933, 55.2664127 25.2015035, 55.2663823 25.2015217, 55.266448 25.2016115))",POINT (55.26643035 25.201557500000003),,1
,923,1131556247,,yes,,,,"POLYGON ((55.2665788 25.2015636, 55.2666093 25.2015475, 55.266551 25.2014565, 55.2665205 25.2014725, 55.2665788 25.2015636))",POINT (55.26656490554092 25.20151003801317),,1
,924,1131556248,,yes,,,,"POLYGON ((55.2664103 25.2013655, 55.2664422 25.2013459, 55.2664096 25.2013024, 55.2663776 25.2013221, 55.2664103 25.2013655))",POINT (55.26640991641261 25.201333960432716),,1
,925,1131556250,,yes,,,,"POLYGON ((55.2662911 25.2013512, 55.2663417 25.2014186, 55.2663792 25.2013955, 55.2663287 25.2013281, 55.2662911 25.2013512))",POINT (55.26633516536909 25.201373340966903),,1
,926,1132711281,,yes,,,,"POLYGON ((55.2772788 25.1810126, 55.2773436 25.1810013, 55.2773 25.1807974, 55.2772352 25.1808087, 55.2772788 25.1810126))",POINT (55.2772894 25.180905),,1
,927,1132711283,,yes,,,,"POLYGON ((55.2754797 25.1810102, 55.2756253 25.1809688, 55.2755582 25.1807758, 55.2754126 25.1808172, 55.2754797 25.1810102))",POINT (55.275518950000006 25.180893),,1
,928,1132711285,,yes,,,,"POLYGON ((55.2752564 25.180819, 55.2753329 25.1807881, 55.2752973 25.1807162, 55.2752209 25.1807472, 55.2752564 25.180819))",POINT (55.275276887008815 25.180767624095186),,1
,929,1132711288,,yes,,,,"POLYGON ((55.2752476 25.1799763, 55.2756175 25.1802575, 55.2759018 25.1799511, 55.2755319 25.17967, 55.2752476 25.1799763))",POINT (55.27557470241481 25.179963733240317),,1
,930,1133423887,,yes,,,,"POLYGON ((55.258362 25.1725768, 55.2583855 25.1726008, 55.2584824 25.172523, 55.258459 25.1724991, 55.258362 25.1725768))",POINT (55.25842219092658 25.172549952282523),,1
,931,1134411856,,yes,,,,"POLYGON ((55.2810281 25.1729319, 55.281111 25.1729606, 55.281136 25.1729016, 55.2812227 25.1729316, 55.2811812 25.1730297, 55.281344 25.1730861, 55.2814181 25.1729106, 55.2810858 25.1727956, 55.2810281 25.1729319))",POINT (55.28123584651693 25.172934552440605),,1
,932,1134411858,,yes,,,,"POLYGON ((55.2812847 25.1723391, 55.2813649 25.1723884, 55.2814037 25.1723366, 55.2814759 25.1723809, 55.2814112 25.1724672, 55.2815566 25.1725566, 55.2816764 25.1723969, 55.2813785 25.1722139, 55.2812847 25.1723391))",POINT (55.28148848031613 25.172382863226836),,1
,933,1134411860,,yes,,,,"POLYGON ((55.2820275 25.1722186, 55.2822374 25.1722189, 55.2822376 25.172061, 55.2821322 25.1720609, 55.2821323 25.1719784, 55.2822067 25.1719785, 55.2822068 25.1718864, 55.282028 25.1718862, 55.2820275 25.1722186))",POINT (55.28212048397677 25.172063339223396),,1
